employee_id,first_name,last_name,gender,email,department,designation,manager_name,manager_id,manager_email,attendance,salary
991,Kort,Ketton,Male,kkettonri@ow.ly,Marketing,Senior Executive,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$37,674.57 "
15,Alwin,Killford,Female,akillforde@163.com,Support,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$75,425.73 "
240,Valli,Bottlestone,Female,vbottlestone6n@disqus.com,Engineering,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$97,113.26 "
312,Caritta,Dottrell,Agender,cdottrell8n@clickbank.net,Support,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$90,948.74 "
335,Siusan,Scrannage,Male,sscrannage9a@canalblog.com,Marketing,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$36,263.54 "
445,Nicki,Zimmermanns,Non-binary,nzimmermannscc@china.com.cn,Support,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$23,550.86 "
652,Merola,Mackieson,Male,mmackiesoni3@prlog.org,Engineering,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$24,657.08 "
836,Constantina,Gallier,Female,cgalliern7@ustream.tv,Finance,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$34,771.54 "
845,Tania,Fabb,Female,tfabbng@usda.gov,Marketing,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$52,255.63 "
931,Robyn,Jeremiah,Female,rjeremiahpu@cpanel.net,Sales,Senior Executive,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$78,654.63 "
6,Willamina,Mattioni,Male,wmattioni5@unc.edu,Support,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$18,845.31 "
70,Ashli,Mcettrick,Male,amcettrick1x@ocn.ne.jp,Sales,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$58,237.80 "
296,Pace,Iveson,Female,piveson87@hc360.com,Operations,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$46,358.15 "
408,Marsh,Gerrens,Male,mgerrensbb@arstechnica.com,Finance,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$10,558.05 "
432,Bruno,Creany,Female,bcreanybz@sakura.ne.jp,Marketing,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$52,159.57 "
559,Robbert,Goschalk,Male,rgoschalkfi@hubpages.com,Finance,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$98,164.75 "
694,Mozes,Flageul,Male,mflageulj9@hubpages.com,Engineering,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$40,356.60 "
729,Veronika,Shewry,Female,vshewryk8@abc.net.au,Sales,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$66,294.03 "
731,Davine,Faulkner,Female,dfaulknerka@phpbb.com,Engineering,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$28,845.25 "
853,Chelsie,Riddlesden,Male,criddlesdenno@furl.net,Marketing,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$99,088.13 "
950,Clemens,Bischop,Female,cbischopqd@reference.com,Marketing,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$30,340.24 "
993,Dyane,Durrand,Male,ddurrandrk@businessinsider.com,Support,Senior Executive,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$56,532.98 "
110,Guilbert,Chomicki,Bigender,gchomicki31@google.es,Sales,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$81,989.68 "
219,Darin,Swindin,Male,dswindin62@edublogs.org,Operations,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$92,965.84 "
268,Binnie,Waldocke,Female,bwaldocke7f@cbslocal.com,Finance,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$47,341.52 "
326,Shela,Boatwright,Male,sboatwright91@amazon.de,Marketing,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$31,382.37 "
509,Ailyn,Cowlas,Female,acowlase4@china.com.cn,Engineering,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$38,120.20 "
574,Althea,Sheering,Male,asheeringfx@i2i.jp,HR,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$71,029.38 "
619,Berny,Marchelli,Female,bmarchellih6@nih.gov,Marketing,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$28,186.64 "
685,Aili,Baldacchino,Female,abaldacchinoj0@hud.gov,Sales,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$57,678.55 "
695,Odette,Yusupov,Female,oyusupovja@last.fm,Finance,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$57,271.43 "
699,Howey,Jakubovics,Male,hjakubovicsje@toplist.cz,HR,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$17,991.80 "
711,Lianna,Aikenhead,Female,laikenheadjq@github.io,Finance,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$80,210.01 "
772,Cesare,Ondrasek,Female,condraseklf@macromedia.com,Support,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$71,224.09 "
799,Leann,Ayree,Male,layreem6@oakley.com,Operations,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$25,719.38 "
886,Krystal,Fallen,Genderqueer,kfallenol@barnesandnoble.com,Finance,Senior Executive,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$21,825.44 "
137,Rolland,Farries,Male,rfarries3s@github.com,Finance,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$28,261.50 "
202,Wendell,Leefe,Female,wleefe5l@phpbb.com,HR,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$81,232.42 "
214,Creight,Desmond,Genderfluid,cdesmond5x@phoca.cz,Finance,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$48,166.42 "
362,Ines,Sola,Female,isolaa1@reuters.com,Marketing,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$81,020.33 "
433,Bobine,Farnie,Female,bfarniec0@businessinsider.com,Support,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$56,037.42 "
535,Helli,Witter,Male,hwittereu@ning.com,Operations,Senior Executive,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$42,092.37 "
59,Herve,Gramer,Agender,hgramer1m@360.cn,Support,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$12,957.87 "
85,Jaquelin,McCowan,Male,jmccowan2c@discovery.com,Support,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$35,787.92 "
96,Jeddy,Blades,Male,jblades2n@wordpress.com,Sales,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$97,812.45 "
102,Taylor,Guisby,Male,tguisby2t@eepurl.com,Sales,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$57,935.95 "
152,Berti,Duligall,Genderqueer,bduligall47@free.fr,Finance,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$82,525.10 "
227,Meara,Kilmurry,Polygender,mkilmurry6a@parallels.com,HR,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$81,172.29 "
229,Trude,Drees,Female,tdrees6c@dot.gov,Support,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$48,654.45 "
303,Hubie,Dot,Male,hdot8e@linkedin.com,Marketing,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$74,907.67 "
304,Wendye,Radsdale,Male,wradsdale8f@etsy.com,Finance,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$22,417.42 "
365,Jobie,Yeend,Male,jyeenda4@ocn.ne.jp,Sales,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$95,600.31 "
370,Irving,Kohrs,Male,ikohrsa9@webmd.com,Support,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$42,564.44 "
444,Zacharias,Letson,Female,zletsoncb@amazonaws.com,Sales,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$92,511.02 "
569,Davie,De Bruijne,Male,ddefs@github.io,Operations,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$62,434.79 "
606,Eb,Harme,Female,eharmegt@google.ca,Engineering,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$47,452.69 "
666,Eve,Bygraves,Female,ebygravesih@dailymotion.com,Operations,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$48,739.45 "
917,Esta,Stilling,Male,estillingpg@aol.com,Operations,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$68,483.77 "
921,Simone,Shalcras,Male,sshalcraspk@salon.com,Engineering,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$27,235.79 "
985,Helsa,Folan,Female,hfolanrc@w3.org,Engineering,Senior Executive,Merle Glantz,MGR654,mglantz9@aol.com,present,"$48,100.59 "
48,Claretta,Sooper,Female,csooper1b@qq.com,Support,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$61,430.98 "
151,Dominique,Scane,Bigender,dscane46@photobucket.com,Marketing,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$97,947.96 "
156,Chere,Wardle,Male,cwardle4b@java.com,HR,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$23,206.28 "
199,Quincy,Edwardes,Male,qedwardes5i@discuz.net,Finance,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$75,550.17 "
217,Lilias,Morphew,Female,lmorphew60@cbslocal.com,Operations,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$71,235.10 "
232,Loria,Kinforth,Male,lkinforth6f@narod.ru,Operations,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$47,281.00 "
321,Bride,Suffe,Male,bsuffe8w@nymag.com,Finance,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$42,804.01 "
331,Orsola,Finan,Male,ofinan96@bluehost.com,Operations,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$20,010.85 "
538,Sonni,Rubinek,Female,srubinekex@house.gov,Marketing,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$24,034.51 "
851,Fannie,Seger,Male,fsegernm@mysql.com,Engineering,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$29,955.77 "
960,Juline,McAvaddy,Female,jmcavaddyqn@cbc.ca,Operations,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$48,778.60 "
966,Josias,Sigge,Female,jsiggeqt@angelfire.com,Finance,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$48,666.34 "
989,Mariel,Ather,Female,matherrg@shop-pro.jp,HR,Senior Executive,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$46,384.08 "
81,Lindi,Currall,Male,lcurrall28@google.ca,Engineering,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$97,836.91 "
191,Reine,Wildey,Male,rwildey5a@twitpic.com,Operations,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$36,874.73 "
431,Alysa,Warnes,Female,awarnesby@tmall.com,Operations,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$48,791.59 "
451,Ramon,Endricci,Female,rendriccici@virginia.edu,Operations,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$74,006.88 "
582,Cristen,Epelett,Male,cepelettg5@yelp.com,Operations,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$65,041.96 "
656,Lorianne,Mustarde,Female,lmustardei7@cmu.edu,Finance,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$65,701.60 "
760,Chase,Wilcot,Male,cwilcotl3@rediff.com,Marketing,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$79,065.68 "
817,Hamlen,Ebanks,Female,hebanksmo@typepad.com,Operations,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$77,634.49 "
854,Chad,Temperton,Male,ctempertonnp@techcrunch.com,HR,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$11,041.28 "
861,Helena,Doumerque,Female,hdoumerquenw@huffingtonpost.com,Engineering,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$14,855.80 "
865,Berty,Killock,Male,bkillocko0@mapy.cz,Engineering,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$37,357.40 "
867,Lorrayne,Oager,Female,loagero2@techcrunch.com,HR,Senior Executive,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$70,862.38 "
99,Lynelle,Sennett,Female,lsennett2q@dailymotion.com,HR,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$18,959.14 "
213,Hayward,Labroue,Male,hlabroue5w@wired.com,Engineering,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$47,256.15 "
385,Monika,Heyworth,Female,mheyworthao@ebay.com,Support,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$18,834.95 "
458,Katerina,Melross,Agender,kmelrosscp@parallels.com,Operations,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$23,505.34 "
730,Adolf,Geindre,Male,ageindrek9@pcworld.com,Marketing,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$77,023.46 "
964,Dallon,Goldup,Male,dgoldupqr@independent.co.uk,Sales,Senior Executive,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$34,174.01 "
22,Salome,Smyth,Female,ssmythl@wired.com,Sales,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$28,306.56 "
23,Karolina,Wilsdon,Male,kwilsdonm@sphinn.com,Engineering,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$69,258.84 "
56,Pail,Limon,Male,plimon1j@skyrock.com,Sales,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$85,047.25 "
107,Dodi,Challenger,Female,dchallenger2y@tripod.com,Sales,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$27,177.25 "
118,Ronda,Sunshine,Male,rsunshine39@huffingtonpost.com,Finance,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$17,561.62 "
153,Lemmie,Cannaway,Male,lcannaway48@lycos.com,Marketing,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$75,319.93 "
183,Cyndia,Merali,Male,cmerali52@cam.ac.uk,Support,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$19,850.34 "
429,Sherm,Jorat,Female,sjoratbw@nbcnews.com,Finance,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$32,207.67 "
528,Esteban,Worsnap,Genderqueer,eworsnapen@loc.gov,Marketing,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$59,647.75 "
551,Adrea,Penketh,Male,apenkethfa@google.co.uk,Marketing,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$49,882.87 "
653,Agneta,Joul,Polygender,ajouli4@economist.com,Support,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$44,359.11 "
675,Liv,Reilinger,Male,lreilingeriq@themeforest.net,Operations,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$83,534.58 "
702,Clark,Grigson,Female,cgrigsonjh@devhub.com,Operations,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$25,066.83 "
800,Chadd,Stooke,Male,cstookem7@etsy.com,Finance,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$43,263.55 "
805,Letitia,Hook,Male,lhookmc@icq.com,Engineering,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$34,798.44 "
810,Ryan,Seargeant,Female,rseargeantmh@dot.gov,Marketing,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$61,123.13 "
858,Kris,Lesurf,Female,klesurfnt@sohu.com,Marketing,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$40,453.66 "
961,Ashlan,Atley,Male,aatleyqo@unblog.fr,Support,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$91,239.25 "
979,Nobie,Swindles,Male,nswindlesr6@paypal.com,Engineering,Senior Executive,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$92,560.76 "
234,Magdalena,Tubbs,Female,mtubbs6h@slate.com,Engineering,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$13,280.85 "
307,Onfre,Hazle,Female,ohazle8i@dyndns.org,Sales,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$15,111.69 "
345,Shaw,Antrobus,Female,santrobus9k@time.com,Marketing,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$64,003.35 "
382,Laney,Senogles,Male,lsenoglesal@wired.com,Support,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$46,408.78 "
425,Ronica,Patron,Female,rpatronbs@omniture.com,Marketing,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$95,106.37 "
478,Chandal,Grote,Female,cgroted9@thetimes.co.uk,Finance,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$72,530.31 "
605,Goldina,Glassopp,Female,gglassoppgs@amazon.co.jp,Support,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$23,805.66 "
649,Shea,Hamper,Male,shamperi0@utexas.edu,HR,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$30,969.85 "
776,Saunders,Vanyashkin,Male,svanyashkinlj@sogou.com,Operations,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$61,822.68 "
790,Les,Mahaffey,Male,lmahaffeylx@last.fm,HR,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$66,657.73 "
932,Barbey,Idwal Evans,Female,bidwalpv@weibo.com,Finance,Team Lead,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$46,741.46 "
130,Olivie,Amphlett,Male,oamphlett3l@discovery.com,Sales,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$38,088.62 "
146,Ferdie,Thandi,Female,fthandi41@flickr.com,Support,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$60,242.96 "
184,Meris,Sapseed,Female,msapseed53@buzzfeed.com,Marketing,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$51,778.95 "
216,Gabrila,Rendell,Female,grendell5z@ucoz.com,Engineering,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$66,241.86 "
295,Reggis,Bankes,Female,rbankes86@example.com,Engineering,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$35,828.85 "
315,Kimberly,Skillern,Bigender,kskillern8q@engadget.com,Engineering,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$98,524.57 "
341,Lenard,Pitceathly,Female,lpitceathly9g@tripadvisor.com,Support,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$96,425.65 "
376,Mallorie,Klishin,Genderfluid,mklishinaf@flavors.me,Sales,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$23,162.80 "
411,Alexandra,Faulkener,Female,afaulkenerbe@google.fr,Finance,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$18,480.99 "
468,Zachary,Anfonsi,Female,zanfonsicz@ucsd.edu,Finance,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$50,436.47 "
488,Loreen,Placstone,Female,lplacstonedj@hao123.com,Support,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$76,404.96 "
583,Willis,Janowicz,Male,wjanowiczg6@xrea.com,Finance,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$88,177.08 "
738,Roshelle,Hincham,Male,rhinchamkh@dedecms.com,Finance,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$30,128.72 "
744,Berrie,Degue,Male,bdeguekn@irs.gov,Support,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$10,105.85 "
897,Wynnie,Weatherell,Female,wweatherellow@msu.edu,Marketing,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$87,074.72 "
969,Beryl,Radborne,Female,bradborneqw@bbc.co.uk,Support,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$21,069.45 "
972,Ardyth,Hillum,Female,ahillumqz@twitpic.com,Marketing,Team Lead,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$91,012.81 "
254,Eran,Wemyss,Male,ewemyss71@irs.gov,Marketing,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$60,915.96 "
384,Clarine,Kissell,Male,ckissellan@psu.edu,Sales,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$20,511.19 "
467,Cecilla,Torbett,Male,ctorbettcy@auda.org.au,Finance,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$16,736.92 "
513,Arnold,Earl,Female,aearle8@dell.com,Finance,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$11,513.54 "
550,Tressa,Loudyan,Male,tloudyanf9@salon.com,Sales,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$90,632.25 "
690,Abramo,Minchinton,Male,aminchintonj5@mlb.com,Engineering,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$29,758.00 "
692,Derwin,Stanway,Female,dstanwayj7@google.nl,Operations,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$78,312.78 "
707,Trixi,Obin,Female,tobinjm@cdbaby.com,Marketing,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$40,125.17 "
912,Pauly,Codrington,Male,pcodringtonpb@adobe.com,Engineering,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$91,390.30 "
937,Penny,Ingledow,Male,pingledowq0@marketwatch.com,Sales,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$60,109.27 "
946,Rozalie,Walczynski,Male,rwalczynskiq9@php.net,Sales,Team Lead,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$66,702.57 "
134,Elysha,Coston,Female,ecoston3p@ovh.net,Marketing,Team Lead,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$60,505.98 "
413,Ignace,Wittleton,Genderfluid,iwittletonbg@telegraph.co.uk,Sales,Team Lead,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$95,425.47 "
543,Ginnifer,Houtbie,Male,ghoutbief2@walmart.com,Support,Team Lead,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$37,394.29 "
572,Kathryn,Scurlock,Male,kscurlockfv@phpbb.com,Engineering,Team Lead,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$25,669.98 "
974,Rustin,Bratton,Female,rbrattonr1@symantec.com,HR,Team Lead,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$88,888.48 "
7,Olia,Karlolak,Male,okarlolak6@engadget.com,Finance,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$50,545.24 "
39,Tomasina,Cothey,Male,tcothey12@sourceforge.net,HR,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$28,699.51 "
87,Hans,Need,Female,hneed2e@ycombinator.com,Sales,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$60,357.67 "
127,Tiffany,Lagen,Female,tlagen3i@jiathis.com,Operations,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$80,064.96 "
170,Eloisa,Wollaston,Male,ewollaston4p@walmart.com,Operations,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$94,576.39 "
179,Ammamaria,Learie,Female,alearie4y@nih.gov,Engineering,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$28,401.01 "
186,Conney,McGragh,Genderqueer,cmcgragh55@purevolume.com,Support,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$43,904.47 "
210,Johannah,O'Fallowne,Male,jofallowne5t@harvard.edu,HR,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$59,776.75 "
323,Janis,Sunter,Male,jsunter8y@ucoz.com,Support,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$20,011.64 "
374,Benedicto,Kearsley,Female,bkearsleyad@earthlink.net,Support,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$73,950.97 "
423,Adelle,Girodias,Female,agirodiasbq@4shared.com,Marketing,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$24,663.30 "
475,Arleen,MacAllen,Agender,amacallend6@angelfire.com,Finance,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$44,189.82 "
485,Marsh,Purcer,Female,mpurcerdg@g.co,Finance,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$80,891.73 "
564,Delmor,Trulock,Male,dtrulockfn@theguardian.com,Finance,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$25,398.14 "
671,Dev,Mullord,Female,dmullordim@vinaora.com,Operations,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$90,295.99 "
679,Ralina,Huckstepp,Male,rhucksteppiu@mediafire.com,Sales,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$82,566.71 "
691,Estel,Pears,Male,epearsj6@thetimes.co.uk,Operations,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$38,602.83 "
827,Holmes,Dei,Genderfluid,hdeimy@seesaa.net,Finance,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$29,593.25 "
840,Son,Clowsley,Female,sclowsleynb@mozilla.com,Support,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$15,390.27 "
847,Ezra,Rodolfi,Male,erodolfini@nationalgeographic.com,HR,Team Lead,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$50,859.62 "
